,h,t,r,type,newEntities,pair_c,ori_head_text,ori_relation_text,ori_tail_text
323,Q2249676,Q184872,insure,KG,,0.0814809687435627,already distinctive environment,insure,adequate recreation facilities
324,Q2249676,Q344,insure,KG,,0.06750412844121456,already distinctive environment,insure,the future
325,Q141488,Q2249676,enhance,KG,,0.03091065213084221,a network,enhance,already distinctive environment
326,Q141488,Q2249676,enhance,KG,,0.03091065213084221,a network,enhance,already distinctive environment
327,Q141488,Q2249676,enhance,KG,,0.03091065213084221,a network,enhance,already distinctive environment
328,Q141488,Q2249676,enhance,KG,,0.03091065213084221,a network,enhance,already distinctive environment
329,Q141488,Q2249676,enhance,KG,,0.03091065213084221,a network,enhance,already distinctive environment
330,Q141488,Q184872,insure,KG,,0.03240976948291063,a network,insure,adequate recreation facilities
331,Q141488,Q184872,enhance,KG,,0.02295593824237585,a network,enhance,adequate recreation facilities
332,Q141488,Q344,insure,KG,,0.018432929180562496,a network,insure,the future
333,Q141488,Q344,enhance,KG,,0.017048196867108345,a network,enhance,the future
334,Q22698,Q2249676,enhance,KG,,0.02740485453978181,parks,enhance,already distinctive environment
335,Q22698,Q2249676,enhance,KG,,0.02740485453978181,parks,enhance,already distinctive environment
336,Q22698,Q2249676,enhance,KG,,0.02740485453978181,parks,enhance,already distinctive environment
337,Q22698,Q2249676,enhance,KG,,0.02740485453978181,parks,enhance,already distinctive environment
338,Q22698,Q2249676,enhance,KG,,0.02740485453978181,parks,enhance,already distinctive environment
339,Q22698,Q184872,insure,KG,,0.043541278690099716,parks,insure,adequate recreation facilities
340,Q22698,Q184872,enhance,KG,,0.01945014065131545,parks,enhance,adequate recreation facilities
341,Q22698,Q344,insure,KG,,0.02956443838775158,parks,insure,the future
342,Q22698,Q344,enhance,KG,,0.013542399276047945,parks,enhance,the future
343,Q7096237,Q2249676,enhance,KG,,0.03318910580128431,) green open space,enhance,already distinctive environment
344,Q7096237,Q2249676,enhance,KG,,0.03318910580128431,) green open space,enhance,already distinctive environment
345,Q7096237,Q2249676,enhance,KG,,0.03318910580128431,) green open space,enhance,already distinctive environment
346,Q7096237,Q2249676,enhance,KG,,0.03318910580128431,) green open space,enhance,already distinctive environment
347,Q7096237,Q2249676,enhance,KG,,0.03318910580128431,) green open space,enhance,already distinctive environment
348,Q7096237,Q184872,insure,KG,,0.03185367677360773,) green open space,insure,adequate recreation facilities
349,Q7096237,Q184872,enhance,KG,,0.025234391912817955,) green open space,enhance,adequate recreation facilities
350,Q7096237,Q344,enhance,KG,,0.01932665053755045,) green open space,enhance,the future
351,Q7096237,Q344,insure,KG,,0.017876836471259594,) green open space,insure,the future
352,Q2249676,Q184872,insure,KG,,0.0814809687435627,already distinctive environment,insure,adequate recreation facilities
353,Q2249676,Q344,insure,KG,,0.06750412844121456,already distinctive environment,insure,the future
354,Q2249676,Q344,insure,KG,,0.06750412844121456,already distinctive environment,insure,the future
355,Q2249676,Q184872,insure,KG,,0.0814809687435627,already distinctive environment,insure,adequate recreation facilities
356,Q2249676,Q184872,insure,KG,,0.0814809687435627,already distinctive environment,insure,adequate recreation facilities
357,Q2249676,Q344,insure,KG,,0.06750412844121456,already distinctive environment,insure,the future
358,Q7286898,Q10870555,commission,KG,,0.14015235751867294,The Raleigh City Council,commission,a second report
359,covered,Q574415,manage,Open_KG,head_,0.041911475360393524,covered,manage,two major creeks Crabtree
360,covered,Q283,manage,Open_KG,head_,0.06967092677950859,covered,manage,water
361,covered,Q191836,manage,Open_KG,head_,0.05180787295103073,covered,manage,the cites
362,covered,Q46871,manage,Open_KG,head_,0.03639617469161749,covered,manage,Walnut
363,covered,Q1564654,manage,Open_KG,head_,0.037039984948933125,covered,manage,other flood prevention
364,covered,Q766328,manage,Open_KG,head_,0.034360629972070456,covered,manage,wildlife conservation
365,covered,Q305178,manage,Open_KG,head_,0.045615971088409424,covered,manage,the introduction
366,covered,Q58778,manage,Open_KG,head_,0.04900327883660793,covered,manage,a trail system
367,covered,Q283,manage,Open_KG,head_,0.06967092677950859,covered,manage,water
368,covered,Q191836,manage,Open_KG,head_,0.05180787295103073,covered,manage,the cites
369,covered,Q574415,manage,Open_KG,head_,0.041911475360393524,covered,manage,two major creeks Crabtree
370,covered,Q46871,manage,Open_KG,head_,0.03639617469161749,covered,manage,Walnut
371,covered,Q1564654,manage,Open_KG,head_,0.037039984948933125,covered,manage,other flood prevention
372,covered,Q766328,manage,Open_KG,head_,0.034360629972070456,covered,manage,wildlife conservation
373,covered,Q305178,manage,Open_KG,head_,0.045615971088409424,covered,manage,the introduction
374,covered,Q58778,manage,Open_KG,head_,0.04900327883660793,covered,manage,a trail system
375,Q131841,Q729,provide,KG,,0.06443275138735771,The idea,provide,animals
376,Q131841,Q52105,provide,KG,,0.07068939507007599,The idea,provide,a habitat
377,Q131841,Q170321,maintain,KG,,0.06905550882220268,The idea,maintain,a wetland
378,Q131841,Q170321,provide,KG,,0.04613597132265568,The idea,provide,a wetland
379,Q131841,Q208465,maintain,KG,,0.049223680049180984,The idea,maintain,a buffer
380,Q131841,Q208465,use,KG,,0.06590217724442482,The idea,use,a buffer
381,Q131841,Q208465,provide,KG,,0.0476309098303318,The idea,provide,a buffer
382,Q131841,Q7743,use,KG,,0.06991321220993996,The idea,use,homes
383,Q131841,Q7743,provide,KG,,0.0429373849183321,The idea,provide,homes
384,Q131841,Q7743,maintain,KG,,0.04977252148091793,The idea,maintain,homes
385,Q131841,Q11500,use,KG,,0.03819882310926914,The idea,use,the area
386,Q131841,Q11500,provide,KG,,0.037920065224170685,The idea,provide,the area
387,Q131841,Q11500,maintain,KG,,0.037478359416127205,The idea,maintain,the area
388,Q4169,Q170321,provide,KG,,0.05169466696679592,green and open space,provide,a wetland
389,Q4169,Q170321,maintain,KG,,0.0720879640430212,green and open space,maintain,a wetland
390,Q4169,Q208465,use,KG,,0.06366068311035633,green and open space,use,a buffer
391,Q4169,Q52105,provide,KG,,0.07624809071421623,green and open space,provide,a habitat
392,Q4169,Q729,provide,KG,,0.06999144703149796,green and open space,provide,animals
393,Q4169,Q208465,provide,KG,,0.053189605474472046,green and open space,provide,a buffer
394,Q4169,Q208465,maintain,KG,,0.052256135269999504,green and open space,maintain,a buffer
395,Q131841,Q574415,'s,KG,,0.03725037723779678,The idea,'s,creeks
396,Q131841,Q574415,provide,KG,,0.036513292230665684,The idea,provide,creeks
397,Q131841,Q574415,use,KG,,0.038976166397333145,The idea,use,creeks
398,Q131841,Q574415,maintain,KG,,0.035556732676923275,The idea,maintain,creeks
399,Q4169,Q7743,use,KG,,0.06767171807587147,green and open space,use,homes
400,Q4169,Q7743,maintain,KG,,0.05280497670173645,green and open space,maintain,homes
401,Q4169,Q7743,provide,KG,,0.04849608056247234,green and open space,provide,homes
402,Q4169,Q11500,maintain,KG,,0.040510814636945724,green and open space,maintain,the area
403,Q4169,Q11500,provide,KG,,0.04347876086831093,green and open space,provide,the area
404,Q4169,Q11500,use,KG,,0.03595732897520065,green and open space,use,the area
405,Q4169,Q574415,provide,KG,,0.04207198787480593,green and open space,provide,creeks
406,Q4169,Q574415,maintain,KG,,0.038589187897741795,green and open space,maintain,creeks
407,Q4169,Q574415,use,KG,,0.036734672263264656,green and open space,use,creeks
408,Q4169,Q574415,'s,KG,,0.03601654153317213,green and open space,'s,creeks
409,Q52105,Q170321,maintain,KG,,0.06474210694432259,a habitat,maintain,a wetland
410,Q52105,Q208465,maintain,KG,,0.04491027817130089,a habitat,maintain,a buffer
411,Q52105,Q208465,use,KG,,0.062384843826293945,a habitat,use,a buffer
412,Q52105,Q11500,use,KG,,0.03468148969113827,a habitat,use,the area
413,Q52105,Q11500,maintain,KG,,0.03316495753824711,a habitat,maintain,the area
414,Q52105,Q7743,use,KG,,0.06639587879180908,a habitat,use,homes
415,Q52105,Q7743,maintain,KG,,0.045459119603037834,a habitat,maintain,homes
416,Q52105,Q574415,'s,KG,,0.036298856139183044,a habitat,'s,creeks
417,Q52105,Q574415,use,KG,,0.03545883297920227,a habitat,use,creeks
418,Q52105,Q574415,maintain,KG,,0.03124333079904318,a habitat,maintain,creeks
419,Q729,Q170321,maintain,KG,,0.07540938258171082,animals,maintain,a wetland
420,Q729,Q208465,use,KG,,0.0650816559791565,animals,use,a buffer
421,Q729,Q208465,maintain,KG,,0.05557755380868912,animals,maintain,a buffer
422,Q729,Q7743,use,KG,,0.06909269094467163,animals,use,homes
423,Q729,Q7743,maintain,KG,,0.056126395240426064,animals,maintain,homes
424,Q729,Q11500,maintain,KG,,0.04383223317563534,animals,maintain,the area
425,Q729,Q11500,use,KG,,0.037378301844000816,animals,use,the area
426,Q729,Q574415,maintain,KG,,0.04191060643643141,animals,maintain,creeks
427,Q729,Q574415,use,KG,,0.03815564513206482,animals,use,creeks
428,Q729,Q574415,'s,KG,,0.034341659396886826,animals,'s,creeks
429,Q170321,Q208465,use,KG,,0.0689021460711956,a wetland,use,a buffer
430,Q170321,Q7743,use,KG,,0.07291318103671074,a wetland,use,homes
431,Q170321,Q11500,use,KG,,0.041198791936039925,a wetland,use,the area
432,Q170321,Q574415,use,KG,,0.04197613522410393,a wetland,use,creeks
433,Q170321,Q574415,'s,KG,,0.037636399269104004,a wetland,'s,creeks
434,Q208465,Q574415,'s,KG,,0.03838086873292923,a buffer,'s,creeks
435,Q11500,Q574415,'s,KG,,0.05014483630657196,the area,'s,creeks
436,Q7743,Q574415,'s,KG,,0.03822627663612366,homes,'s,creeks
437,Q2790944,Q202308,celebrate,KG,,0.01910781068727374,The Evliya Çelebi Way,celebrate,Evliya Çelebi
438,Q2790944,Q61509,celebrate,KG,,0.03791109751909971,The Evliya Çelebi Way,celebrate,the journey
439,Q34442,Q540719,celebrate,KG,,0.05756707489490509,a cultural trekking route,celebrate,the early stages
440,Q2790944,Q540719,celebrate,KG,,0.04129376169294119,The Evliya Çelebi Way,celebrate,the early stages
441,Q2790944,Q749212,celebrate,KG,,0.028186083771288395,The Evliya Çelebi Way,celebrate,the eponymous Ottoman Turkish gentleman - adventurer
442,Q34442,Q61509,celebrate,KG,,0.054184410721063614,a cultural trekking route,celebrate,the journey
443,Q2790944,Q5806,celebrate,KG,,0.03817292209714651,The Evliya Çelebi Way,celebrate,Mecca
444,Q34442,Q5806,celebrate,KG,,0.05444623529911041,a cultural trekking route,celebrate,Mecca
445,Q34442,Q749212,celebrate,KG,,0.044459396973252296,a cultural trekking route,celebrate,the eponymous Ottoman Turkish gentleman - adventurer
446,Q34442,Q202308,celebrate,KG,,0.03538112388923764,a cultural trekking route,celebrate,Evliya Çelebi
447,Q12560,Q61509,beyond,KG,,0.03645567409694195,the Ottoman Empire,beyond,Evliya Çelebi journeys
448,Q202308,Q577,beyond,KG,,0.02460194192826748,Evliya Çelebi,beyond,some 40 years
449,Q202308,Q577,travel,KG,,0.04734331462532282,Evliya Çelebi,travel,some 40 years
450,Q202308,Q12560,travel,KG,,0.05856899544596672,Evliya Çelebi,travel,the Ottoman Empire
451,Q12560,Q61509,leave,KG,,0.03236307483166456,the Ottoman Empire,leave,Evliya Çelebi journeys
452,Q12560,Q61509,leave,KG,,0.03236307483166456,the Ottoman Empire,leave,Evliya Çelebi journeys
453,Q12560,Q61509,beyond,KG,,0.03645567409694195,the Ottoman Empire,beyond,Evliya Çelebi journeys
454,Q577,Q61509,leave,KG,,0.04451483394950628,some 40 years,leave,Evliya Çelebi journeys
455,Q12560,Q39297,beyond,KG,,0.04256150685250759,the Ottoman Empire,beyond,a 10 volume account
456,Q12560,Q39297,leave,KG,,0.04908382520079613,the Ottoman Empire,leave,a 10 volume account
457,Q577,Q39297,leave,KG,,0.06123558431863785,some 40 years,leave,a 10 volume account
458,Q577,Q61509,leave,KG,,0.04451483394950628,some 40 years,leave,Evliya Çelebi journeys
459,Q577,Q61509,leave,KG,,0.04451483394950628,some 40 years,leave,Evliya Çelebi journeys
460,Q12560,Q577,beyond,KG,,0.03973197937011719,the Ottoman Empire,beyond,some 40 years
461,Q202308,Q39297,leave,KG,,0.052718911319971085,Evliya Çelebi,leave,a 10 volume account
462,Q202308,Q39297,travel,KG,,0.047524839639663696,Evliya Çelebi,travel,a 10 volume account
463,Q202308,Q39297,beyond,KG,,0.027431469410657883,Evliya Çelebi,beyond,a 10 volume account
464,Q202308,Q61509,travel,KG,,0.047289527021348476,Evliya Çelebi,travel,Evliya Çelebi journeys
465,Q202308,Q61509,leave,KG,,0.03599816095083952,Evliya Çelebi,leave,Evliya Çelebi journeys
466,Q202308,Q61509,beyond,KG,,0.02132563665509224,Evliya Çelebi,beyond,Evliya Çelebi journeys
467,Q202308,Q61509,travel,KG,,0.047289527021348476,Evliya Çelebi,travel,Evliya Çelebi journeys
468,Q202308,Q61509,leave,KG,,0.03599816095083952,Evliya Çelebi,leave,Evliya Çelebi journeys
469,Q202308,Q61509,beyond,KG,,0.02132563665509224,Evliya Çelebi,beyond,Evliya Çelebi journeys
470,Q12560,Q61509,beyond,KG,,0.03645567409694195,the Ottoman Empire,beyond,Evliya Çelebi journeys
471,Q12560,Q61509,leave,KG,,0.03236307483166456,the Ottoman Empire,leave,Evliya Çelebi journeys
472,Q202308,Q61509,travel,KG,,0.047289527021348476,Evliya Çelebi,travel,Evliya Çelebi journeys
473,Q202308,Q61509,leave,KG,,0.03599816095083952,Evliya Çelebi,leave,Evliya Çelebi journeys
474,Q202308,Q61509,beyond,KG,,0.02132563665509224,Evliya Çelebi,beyond,Evliya Çelebi journeys
475,Q2790944,Q202308,via,KG,,0.010379538871347904,The Evliya Çelebi Way,via,Evliya Çelebi
476,Q2790944,Q202308,trace,KG,,0.010619952343404293,The Evliya Çelebi Way,trace,Evliya Çelebi
477,Q2790944,Q61509,trace,KG,,0.01406498160213232,The Evliya Çelebi Way,trace,", Evliya Çelebi pilgrimage journey"
478,Q2790944,Iznik,via,Open_KG,tail_,0.020829668268561363,The Evliya Çelebi Way,via,Iznik
479,Q2790944,Iznik,trace,Open_KG,tail_,0.01108993450179696,The Evliya Çelebi Way,trace,Iznik
480,Q2790944,Q1652751,via,KG,,0.012548910453915596,The Evliya Çelebi Way,via,Yenişehir
481,Q2790944,Q1652751,trace,KG,,0.010425971820950508,The Evliya Çelebi Way,trace,Yenişehir
482,Q2790944,Inegöl,via,Open_KG,tail_,0.01290023885667324,The Evliya Çelebi Way,via,Inegöl
